,review,shop_name
2634,吃完饭散步过来没啥人排队就决定喝一杯，4杯一共¥170，有点贵是好喝的，不过不值得排多久来喝，个人意见。西班牙拿铁里面有炼乳，会稍甜,% Arabica
2635,#网红咖啡打卡#国庆人真多 排队等了半小时 也没来得及店内打开「单品豆冰拿铁」「西班牙咖啡(冷)」如果对口感有要求  建议点单豆  没有要求混合的口感也不错这个价位的性价比一般  比某些气质冷萃好喝有颗粒感 舌尖会留香 值得一喝,% Arabica
2636,来到成都自然过来朝圣啦！同深圳一样好多人呀⋯等待时间大概40分钟左右吧。自己很喜歡饮用明治牛奶做的Iatte，好纯能把咖啡豆原味带出来。虽然顾客很多，店员还是挺有耐性解释的，单豆只有2种，有点失望！希望广州的K11快点开啦！,% Arabica
2637,另外一家最近很火的咖啡店，朋友开玩笑说是世界级网红咖啡，哈哈哈。开业后两周才去拔草的，周六晚饭后去排的，点单到拿到饮品快40分钟吧，晚上还这么多人，实在搞不懂，估计才开业吧，所以人多。第二天也就是周天下午去的，排队到拿到饮品1小时。反正就是人多，每个人都是拿起相机拍拍拍。[环境] 看图片，白色风格，干净利落，就是店面太小了，反正我不喜欢，懒得形容了。[服务]服务其实蛮好的，第一次点单店员会推荐然后跟你说怎么积分，还会送一杯饮品下次用。里面很多小哥哥小姐姐蛮酷的「西班牙冰拿铁燕麦奶」燕麦味有点重，很浓稠那种，感觉盖过咖啡的味道了「西班牙咖啡(冷)」寡淡，就是牛奶的味道，我反正➕糖水了。性价比其实不高，40-50一杯，有点小贵。,% Arabica
2638,一直想喝这个咖啡 有幸能在成都喝到 排队的人很多大概排了有20分钟才排到 里面的装修就很简单干净 里面有两排凳子一排是对着一面镜子 镜子很干净拍照超级好看 有很多小姐姐都对着镜子拍了很多照片 点的西班牙冰拿铁 味道不错但是价格还是有点小贵一杯50元 等了一个多小时才拿到,% Arabica
2639,「西班牙咖啡(冷)」晚上路过去喝的 是喜欢的味道[环境]哈哈哈哈哈排队排了差不多半个小时点单 然后等了十多分钟取到咖啡☕️还是值得去打卡哈[服务]都是年轻人排队 然后点单 取咖啡 都是流水线型的模式 所以就很简单 也没什么服务不满意的地方作为网红咖啡店 还是值得打卡哈,% Arabica
2640,等了一个小时才喝到一杯拿铁，太夸张了。咖啡很稀，跟星巴克一样的稀，配不上45一杯外加一个小时的等候。名过其实了。我朋友喝完拉肚子了。,% Arabica
2641,地标:成都春熙路太古里，具体几号不记得了，不过位置很偏但是人气布小。应该很多都是抱着捉妖的太度去的吧，非常典型的网红餐厅了，如过你抱着好奇心去的话沃不拦你，但是要座位，要服务要环境要口味我可以告诉你一样都没有的哦。在外面排队差不多排了半个小时终于轮到点餐了，点完餐一看尼玛前面还有50多个号在等取餐，等取餐等了80多钟有这闲功夫去随便那家咖啡馆舒舒服服的听着轻音乐，喝着咖啡多安逸，来这地方受罪。味道点了推荐的西班牙拿铁，咖啡也不会有惊艳的感觉哈，一呼烤红薯味道，也还能接受吧，反正就一家典型的网红店抓准大众比安踏热闹的风批罢了，很多人应该不会二次消费照最瘦的。,% Arabica
2642,工作日上午也排队的网红店…去过其他城市的%，成都店算是开得最随意的了…设计装修都透着一股“我们就是随便开开”的简陋感…惯例点西班牙拿铁，出品算是稳定，如果不排长队偶尔来喝一杯我是愿意的…还有，如果不是对太古里很熟悉的话其实并不能很快找到门店，选址有点偏了。,% Arabica
2643,☕️☕️☕️到🐼成都🐼旅游刚好碰到，好像是刚开没多久。位置环境不错，不算吵杂。抛开逼格的话，我还是选择♨️星巴克♨️的单品豆。。。,% Arabica
2644,连着一个月打了两次卡 一杯冰拿铁换燕麦奶 一杯热西班牙拿铁换燕麦奶燕麦奶是惊奇 非常好喝 &amp; 咖啡味道也很醇比星爸爸好喝太多了冰的拿铁比热的口感更加总之 味道是非常棒的～唯一的缺点就是需要排队&amp;价格略贵 希望多开分店不用想喝还要进城,% Arabica
2645,去上海基本都会去喝%Arabica 这次点的冰的西班牙拿铁有点甜了，口感不如热的。店面不大，客流量还算是多的，因为属于网红咖啡店，来打卡拍照的游客很多。注册了会员生日月有免费的赠饮一杯，还是不错的下次还会来喝的,% Arabica
2646,排队时间还可以接受，相比喜茶那真的是，相当相当快了。位置比较隐蔽。口感没有觉得特别有什么不同。所以谁能科普一下，他家的特点是啥？拿铁还能做出怎样的花来吗？可能需要专业品鉴师。网红地。一半为了喝，一半是为了打卡拍照。他家的浓缩玛奇朵真的是很迷你杯！,% Arabica
2647,喝不来咖啡不发表评价，就是觉得很潮,% Arabica
2648,网红店！口味和拉花出品都一般水平，价格却不便宜，可能也就是来一次的命。毕竟现在成都好的独立咖啡馆多得是！,% Arabica
2649,味道还可以，但是我相比之下我还是更喜欢星巴克，没喝过的可以去尝试一下。环境很棒适合照相，风格很ins，试试他们家的西班牙拿铁，味道还比较可以，适合接受不了苦咖啡的妹妹，爱了爱了，反正最后总结就是适合探店！,% Arabica
2650,国庆从广州飞去成都旅游，意外发现太古里有这家咖啡店。中草了好久的咖啡，排了好久的队终于喝上了。环境和咖啡都挺不错，比较满意。,% Arabica
2651,【VIP有特权】「西班牙咖啡(冷)」好喝，还是我喜欢的味道！熟悉的味道！跟在迪拜喝的一样！就是蛮贵的。。迪拜20迪罢了[环境]真的是蛮多人的。。。里里外外座无虚席。。。店内装修还是干净整洁的。。。[服务]挺好的，笑脸相迎不过还是想说为什么这么多人啊。周一下午三点多大家不应该在上班吗,% Arabica
2652,其实没什么特别的，不知道为什么会这么火~性价比非常低，排队时间相当长，店里人多没地方坐。拿铁的奶可以换成燕麦奶不用加价（也没有加价空间了），消费者很大成都是在为租金买单，来过一次也够了，长期喝还是找性价比高一些的。咖啡师小哥哥是好看的。,% Arabica
2653,"店里的小哥哥小姐姐都好热情可爱帅气哦晚上来太古里看电影,没想到临近闭店时间店里面都陆陆续续坐满了人,打卡热潮还没退哦晚上怕睡不着又没有抹茶,就点了小杯的豆奶拿铁,没有想象中那么惊艳呀∼姐姐点了招牌的西班牙拿铁,加了炼乳有点点甜〰️价格有点小贵哦",% Arabica
2654,排队大概20分钟就点到餐，然后在周围晃了20分钟又回来取餐，还是挺快的，点餐小哥热心，主动推荐热销款，就试了冰拿铁和西班牙冰拿铁，但是我对咖啡没什么鉴赏能力，一个甜一个不甜，口感还是比较细滑。整体感觉还行。,% Arabica
2655,咖啡淡而无味 连星巴克的水平都达不到 纯粹的网红店 而且要想点冷的就只有大杯 拍照也没法拍店面小的可怜 就2个杂货铺那么大 还要排队真心不值得,% Arabica
2656,位置还算比较好找，在太古里西里。方所楼上，也就是delvaux的背后。早上不会人太多，中午开始就需要排队。点咖啡也很快，而且关注小程序会员还会送一张券。还是不错，虽然价格有点高，但是打卡还是不错。可以去尝试。,% Arabica
2657,点了西班牙拿铁和冰拿铁 感觉味道一般哈而且价格真的贵 西班牙拿铁超小一杯40块钱,% Arabica
2658,大排长龙…压根儿也没啥服务…动作奇慢…等了一个半小时拿到了…西班牙冰咖啡…价格和时间实在都对不起,% Arabica
2659,环境美的，晚上九点了还是需要排队。综合豆拿铁是好喝的。周边产品挺美的，略微贵了点。,% Arabica
2660,Day4 #小巫的探店日记#p5最近火的不能再火的%Arabica网红咖啡店！火爆香港日本的Arabica终于开到成都太古里了，这家店在成都排队挺严重的！虽然我不是专业咖啡品鉴师，但是可以感觉到食材的高级！全店使用的都是阿拉比卡豆，还有muji牛奶！拉花很好看。推荐西班牙拿铁，西班牙冰拿铁燕麦奶。,% Arabica
2661,传说中的%Arabica，排队的人没想象中多，可能因为下雨天，大杯的咖啡基本都是四五十一杯，价格算比较贵的，店面风格都是性冷淡风，很适合现在的流行风向，点的西班牙拿铁，咖啡的酸度控制得很好，甜度也很合适，奶香很浓，总体来说不错，但没想象中惊艳，店面估计会全面铺开,% Arabica
2662,最近太古里超级火的咖啡店～人超级多，评价排队半小时吧，一般店里面都没有位置可以坐～2个人买了3杯也是够了「西班牙拿铁」值得推荐的就是西班牙拿铁～确实很好喝～味道很香～其他的就是感觉还好，跟星巴克比起来感觉没有什么特别之处吧～如果还是那么多人，我就不是太想花时间排队喝这个了～,% Arabica
2663,打卡网红店，点了两杯拿铁，一杯冰拿铁，一杯西班牙拿铁，他们家拿铁是用明治牛奶冲的，有喜欢的朋友可以来体验，还不错，西班牙拿铁略甜一些，拿铁味道相比西班牙拿铁味道苦一点噻，这里并不推荐美式，没有特色，他家也一般，喜欢兑奶的可以来尝试,% Arabica
2664,点餐15分钟，等待半小时左右，点的原味拿铁，口味不错，但不值这个价格，成都很多咖啡店都可以达到这个水准。logo值20，哈哈哈，不排队的话还是可以买。环境有点小失望，本以为是星巴克那种一栋旗舰店的。,% Arabica
2665,随手一拍📷也不知道把谁家女朋友给拍进去了来春熙路逛想着顺道来Arabica%喝一杯之前在DP上看过感觉门店窄溜溜一丢丢到了现场才发现确实超级小这门店选址也太不走心了吧国庆假期特殊时期没办法人确实太多都是拿着小票等出品的打卡青年们算了签个到闪人中规中矩给个四星,% Arabica
2666,刚开业挑了个工作日的中午去的 排队人很少 十来分钟吧就到我们了 点了西班牙拿铁、抹茶拿铁、热拿铁 付钱拿了号就等了 速度太慢了 等咖啡等了半个小时 但店员态度挺好的 很周到 招牌的西班牙拿铁确实挺好喝的 抹茶拿铁味道不甜,% Arabica
2667,网红咖啡，慕名而来打卡，人是真的多，店内设计环境很棒，简约大方，网红咖啡机是真的很惹眼，制作很有规律，随意等待时间还好，可以接受，但是味道实话一般，没有咖啡的惊艳，可以喝，价格小贵。,% Arabica
2668,店面比想象的小 大件的周边较贵 作为基本不喝咖啡的人无法评价 同行的人说不错,% Arabica
